Country Name,Country Code,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
鍗椾簹 (IBRD涓嶪DA),TSA,NY.GDP.PCAP.CD,458.6347464,460.173373,474.0068874,543.2161783,619.149506,695.5457876,776.4071246,961.6141776,961.5695576,1033.694568,1245.085497,1351.502588,1352.072965,1370.088411,1479.96637,1528.46686,1663.620307,1874.949191,1907.381781,1952.013401,1843.195274,2131.302296,2239.516302,2303.30291
鎾掑搱鎷変互鍗楅潪娲插湴鍖?(IBRD涓嶪DA),TSS,NY.GDP.PCAP.CD,628.8724708,586.6039265,621.7254317,761.9992551,920.7053907,1063.085644,1220.107244,1374.201192,1515.163722,1407.947229,1620.226166,1771.916738,1791.523629,1852.626975,1879.957137,1628.912857,1446.87391,1536.482685,1606.131358,1611.673635,1474.055311,1613.87686,1688.401084,1622.807051
鐗圭珛灏艰揪鍜屽宸村摜,TTO,NY.GDP.PCAP.CD,6178.589756,6657.414669,6762.930808,8445.046535,9871.034198,12346.43731,14152.66074,16606.67536,21298.99453,14634.0565,16815.42474,19151.08702,20472.35743,21416.36608,22074.42631,20024.75466,17521.80075,17720.49724,18076.35656,17431.02693,15224.50835,17912.51062,22004.19979,20016.1503
绐佸凹鏂?TUN,NY.GDP.PCAP.CD,,2235.719816,2320.772381,2725.864315,3067.419364,3146.826074,3322.569336,3726.916729,4255.05008,4080.090324,4291.861209,4420.647722,4297.267825,4369.793458,4458.978955,4014.947737,3847.803544,3619.032473,3628.103665,3528.872133,3548.653637,3885.281665,3678.400234,3977.695166,
鍦熻€冲叾,TUR,NY.GDP.PCAP.CD,4192.443167,3045.55414,3583.197459,4637.882185,5960.778989,7303.013889,7953.07848,9711.223761,10843.50369,9012.999458,10622.70204,11300.78522,11713.28498,12578.18786,12165.22014,11049.99511,10970.04589,10695.5502,9568.835063,9215.440499,8638.739038,9743.212778,10674.50416,13105.65857
鍥剧摝鍗?TUV,NY.GDP.PCAP.CD,,1456.784094,1750.251751,2006.842499,2322.562651,2304.826943,2396.268443,2794.163101,3088.308774,2683.967495,3024.817079,3636.0814,3598.461631,3510.216401,3528.858581,3357.834177,3808.69755,4165.663387,4466.120349,5115.13076,4976.112541,5905.081981,5911.327271,6344.775019,
鍧︽灏间簹,TZA,NY.GDP.PCAP.CD,401.6981506,396.6387329,402.6490479,422.1835938,450.3852844,483.3348694,475.7467346,543.1983032,675.9772339,693.8235474,736.5301514,775.3927612,861.9699097,963.0571289,1022.748413,939.1273193,953.0107422,986.6740112,1023.106262,1063.32251,1117.415283,1159.856567,1207.853027,1224.489624
涔屽共杈?UGA,NY.GDP.PCAP.CD,55.37849761,236.0211889,241.9846884,250.7154366,292.381858,330.4054027,346.5182553,401.3891309,472.8426815,798.9470899,823.4881443,835.6200606,795.2228676,818.2854274,896.0547955,862.9346104,752.6965717,765.2183323,792.1657002,822.0570582,845.7664639,882.7917175,963.0673141,1002.309139,
涔屽厠鍏?UKR,NY.GDP.PCAP.CD,,800.4907227,903.0119019,1076.481567,1401.018066,1875.335083,2366.494141,3160.327637,4017.806641,2607.087646,3039.632324,3656.697998,3951.342285,4129.896973,3054.908203,2094.473877,2158.461182,2604.287598,3059.051758,3619.861572,3709.769287,4775.945801,4199.670898,5069.703125,
涓珮绛夋敹鍏ュ浗瀹?UMC,NY.GDP.PCAP.CD,155.7303623,1828.192615,1825.090371,2016.517431,2357.916299,2778.816706,3249.740939,3964.067124,4752.860356,4677.978481,5672.64254,6729.081927,7116.079535,7491.426552,7707.022103,7359.58787,7329.376311,7976.997206,8473.681989,8551.440962,8228.643366,9770.290697,10156.70472,10451.34455,
涔屾媺鍦?URY,NY.GDP.PCAP.CD,491.0317603,6382.761047,4149.761403,3671.123293,4168.660654,5284.25678,6001.332948,7222.054036,9423.965626,9881.395731,12641.05768,15132.26757,16259.59408,18335.25948,18322.42768,17125.90168,17009.75869,19184.66267,19249.94015,18315.73529,15789.68574,17888.21151,20691.9739,22797.81117,
缇庡浗,USA,NY.GDP.PCAP.CD,36329.97026,37133.6204,37997.74243,39490.30239,41724.6412,44123.39965,46301.98765,48050.22741,48570.05943,47194.95009,48650.66432,50065.97895,51784.41147,53409.75078,55304.31553,57040.20821,58206.61419,60322.26142,63201.04585,65604.68152,64411.37318,71318.30736,78035.17536,82769.41221
涔屽吂鍒厠鏂潶,UZB,NY.GDP.PCAP.CD,555.1492311,454.4158123,381.4092969,394.1640289,462.1714929,542.8358087,649.118167,824.0281923,1074.729288,1205.799355,1753.207302,2087.863861,2307.346491,2461.979474,2674.962838,2803.19018,2753.379514,2190.604116,1813.085308,2041.384807,1978.280519,2258.519641,2578.666894,2849.514611
鍦ｆ枃妫壒鍜屾牸鏋楃撼涓佹柉,VCT,NY.GDP.PCAP.CD,3768.955366,4071.086011,4303.279768,4499.614542,4873.489477,5157.393739,5744.827862,6398.191235,6598.905315,6463.787773,6551.96836,6527.689969,6713.807686,7072.467372,7168.828753,7353.735561,7656.900429,7988.04445,8428.126772,8743.332021,8395.099889,8481.305374,9471.146273,10520.44415
濮斿唴鐟炴媺鐜诲埄鐡﹀皵鍏卞拰鍥?VEN,NY.GDP.PCAP.CD,939.1977666,4920.393136,3652.098965,3229.505571,4269.089709,5432.485418,6739.380653,8331.62097,11262.45143,11596.60219,13646.30466,10843.92297,12901.41716,12403.1467,15943.61272,,,,,,,,,,
缇庡睘缁翠含缇ゅ矝,VIR,NY.GDP.PCAP.CD,,,30062.02251,31731.25662,35006.36144,40828.74609,41377.1466,44158.5054,39152.37507,38753.18254,39905.12842,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36663.20876,38633.52989,39787.37417,42571.07774,44320.90919,
瓒婂崡,VNM,NY.GDP.PCAP.CD,404.0297841,419.2056776,445.1328618,497.1170892,565.4522846,710.74676,807.7566451,925.6403383,1163.831958,1226.169761,1683.161824,1950.925042,2185.117677,2359.517365,2546.384645,2577.568853,2735.060438,2956.109921,3222.310031,3440.900254,3534.039535,3704.193559,4116.385761,4282.088517
鐡﹀姫闃垮浘,VUT,NY.GDP.PCAP.CD,1460.238177,1350.183382,1340.715375,1566.513968,1774.318676,1873.991426,2034.792896,2333.705067,2603.608831,2546.383246,2815.18829,3163.186165,3004.784167,2979.796081,2967.70667,2746.591719,2869.999691,3159.927161,3206.689308,3207.446505,3042.987116,3107.203129,3265.396451,3515.236336
涓栫晫,WLD,NY.GDP.PCAP.CD,5494.398872,5387.584998,5521.932034,6112.918401,6800.190299,7271.026626,7780.409624,8657.730378,9392.542294,8793.141157,9514.760302,10454.23787,10550.13813,10718.52308,10881.33083,10142.14348,10188.26006,10731.65547,11288.88426,11334.84309,10916.68767,12352.73608,12737.31503,13169.59823
钀ㄦ懇浜?WSM,NY.GDP.PCAP.CD,,1453.870213,1527.557905,1798.124297,2189.260426,2550.042214,2663.291359,3038.619041,3373.606399,3279.182695,3524.247925,3821.506783,3934.603208,4023.525401,3982.680802,4084.360838,4147.070977,4307.59382,4231.814095,4351.942349,4099.660091,3947.645179,3869.466395,4330.178405,
绉戠储娌?XKX,NY.GDP.PCAP.CD,,,,,,,,,2877.393314,2794.866995,2987.545196,3538.947598,3410.655507,3704.558728,3902.494244,3520.628507,3759.449591,4009.317993,4384.186241,4415.997161,4310.888247,5270.426702,5290.947472,5960.158205,
涔熼棬鍏卞拰鍥?YEM,NY.GDP.PCAP.CD,,487.1412579,513.2414866,548.905883,627.6320234,734.1599085,809.7131276,890.3057681,1071.635833,969.2435099,1155.203053,1186.475006,1245.050683,1378.75003,1430.16421,1362.173794,975.3594067,811.1659639,633.887206,623.3761649,559.5646728,522.1735127,615.7020793,477.4090287,
鍗楅潪,ZAF,NY.GDP.PCAP.CD,3217.846934,2847.151919,2688.23676,4062.21756,5221.463337,5836.876633,6077.382934,6591.85536,6184.754743,6374.7056,7973.471958,8646.055711,8076.976785,7331.654674,6856.731371,6112.273825,5651.205852,6618.335083,6914.178032,6533.71121,5580.603831,6843.399419,6523.410978,6022.542542
璧炴瘮浜?ZMB,NY.GDP.PCAP.CD,221.5598489,396.548953,393.8646255,446.2901048,548.6859746,710.9820682,1051.717149,1118.731626,1375.50211,1136.241683,1451.10616,1624.868178,1710.050613,1820.718548,1707.485731,1295.877887,1239.085279,1483.465773,1463.899979,1258.986198,951.6443167,1127.160779,1447.123101,1330.727806,
娲ュ反甯冮煢,ZWE,NY.GDP.PCAP.CD,562.5569004,566.1076466,524.6772388,468.2341858,469.4846536,461.0282813,430.8091793,413.3025717,340.7401829,735.4445517,901.5544436,1037.25491,1238.60109,1362.300668,1372.212781,1386.422847,1407.415364,3448.082537,2271.853335,1684.027904,1730.413489,1724.387731,2040.552459,2156.034004
